packet_rate,avg_packet_size,flow_duration,tcp_flag_syn_count,tcp_flag_ack_count,connection_count,std_packet_interval,label
55.38910043684659,800.6092888159124,1162.641037349596,2,5,1.786536639847077,36.97550953251149,0
44.36275447196025,617.0416222375487,867.9357721053105,1,5,2.853368225956398,30.28353324419633,0
37.19570647503717,667.2573701202731,1028.977566619378,3,7,2.818266462384094,32.09455805686393,0
55.95157025436914,652.9692754356731,1155.787300702423,2,2,2.269186874391247,27.05288294256555,0
49.22898290585896,610.4201103951876,936.0304953490312,0,5,3.669438371542468,33.37745423632735,0
431.1580905615009,67.60673300631765,37.4987172206198,107,0,87.60854533495524,6.918839173466052,0
423.9877975958502,75.68569506527504,82.5786024854203,90,1,90.72795933290912,4.714905524277184,0
503.7549038732182,45.05794492665868,115.0965842559352,104,1,70.81752686959646,8.518044030407442,0
540.8588439685818,68.61692010339493,158.6447139315739,104,1,87.674997202835,4.359448676337456,0
61.79297184063827,752.8468426412531,1078.139184185629,0,5,2.570099894792113,26.29078419495762,0
56.81891489626312,597.3594243041073,450.4990314549531,0,6,3.035371417088639,27.51561936329236,0
548.31336331867,79.88828840180477,74.23031009422895,99,0,76.20238255958347,6.47155038007674,0
500.83903861391,62.25273363651281,56.73052474773866,106,3,45.39552354863083,8.504208892370755,0
42.69069960058081,677.966053226934,883.0764538685601,1,11,3.550128481217879,26.4118043119473,0
510.1739135355429,32.25426973138268,171.6494138354789,110,2,77.55621652152274,9.29419694108611,0
473.6888402663353,113.5925738780001,-27.50131457581733,107,0,100.279640133882,5.204409018840909,0
53.24083969394795,537.443729849047,1165.019652933527,2,4,2.561150009521829,32.45501972978877,0
513.8454118856442,38.87383739048494,157.0006643200393,101,1,91.55453862188683,4.284073953541633,0
73.14658566673509,481.2401580970487,928.3319695957556,4,6,3.040307699330248,27.233794990801,0
58.72457328280144,560.8351432578208,906.7009241543605,2,4,3.299671977337926,28.57744847830389,0
512.9778573519066,60.78711509988391,111.5270793425365,101,1,97.7185843304825,7.254171651104467,0
44.86133082663306,723.8283071433635,843.2468668827207,3,7,2.014266966572526,26.86474577276325,0
432.42581893654,59.50339371746706,137.5781612701086,81,0,63.384521437347,9.023512891758571,0
52.7996862631982,688.3109777147159,959.7016932104964,2,8,2.61241910874443,31.3348789156378,0
404.5296950044944,41.7439102679761,56.36194646057309,91,0,131.2317941482992,4.043826939605214,0
47.91877749642725,638.8578604530965,1347.779932759516,3,3,2.225197821864471,31.7468177674119,0
448.1877794897563,40.55098724625989,159.7970953717654,100,1,144.1397301014788,5.110487021151818,0
456.4569365475612,72.36578606621416,54.51739870834808,100,1,137.3507690716995,2.631123864393826,0
51.7136828118997,554.111573713106,918.1435123773792,2,4,1.69235741890656,38.65258975913979,0
39.7348470058894,674.7910256117534,1149.001062575456,2,4,1.734363554910189,30.18783429353626,0
